timestamp,symbol,portfolio_value,cash,positions
1000000045487000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045491000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045494000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045495000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045496000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045497000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045502000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045507000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045509000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045512000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045514000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045518000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045519000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045521000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045532000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045533000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045537000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045545000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045548000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045550000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045555000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045557000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045559000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045563000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045565000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045570000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045573000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045575000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045576000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045583000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045585000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045586000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045590000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045593000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045594000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045602000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045603000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045604000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045606000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045612000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045615000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045616000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045619000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045620000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045621000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045625000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045632000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045634000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045635000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045638000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045639000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045640000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045647000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045652000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045656000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045657000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045661000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045665000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045666000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045670000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045672000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045673000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045678000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045680000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045681000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045683000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045686000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045693000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045697000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045699000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045701000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045706000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045708000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045709000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045714000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045722000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045724000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045726000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045730000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045731000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045733000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045734000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045736000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045743000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045745000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045750000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045751000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045752000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045762000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045763000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045769000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045778000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045779000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045782000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045783000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045784000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045785000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045786000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045792000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045799000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045805000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045809000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045812000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045813000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045814000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045816000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045817000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045818000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045820000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045823000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045827000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045835000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045839000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045843000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045844000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045846000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045849000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045853000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045858000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045861000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045865000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045869000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045870000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045871000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045872000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045874000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045881000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045887000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045890000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045893000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045894000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045895000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045897000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045898000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045914000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045916000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045917000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045923000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045929000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045932000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045933000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045934000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045944000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045945000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045947000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045948000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045951000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045952000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045958000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045969000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045971000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045972000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045987000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045991000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045994000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045996000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000045998000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046007000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046013000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046020000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046025000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046028000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046029000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046033000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046043000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046044000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046054000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046055000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046058000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046063000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046064000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046066000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046072000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046073000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046077000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046080000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046081000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046085000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046086000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046093000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046100000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046104000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046105000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046106000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046114000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046115000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046118000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046127000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046134000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046135000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046140000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046145000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046146000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046147000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046154000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046155000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046156000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046162000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046163000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046165000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046167000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046168000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046170000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046172000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046177000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046179000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046181000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046182000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046184000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046186000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046187000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046188000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046189000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046190000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046191000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046192000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046198000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046202000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046205000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046208000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046209000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046210000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046214000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046217000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046218000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046223000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046224000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046225000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046227000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046230000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046231000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046234000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046235000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046242000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046244000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046245000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046248000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046250000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046258000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046259000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046261000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046265000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046266000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046268000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046269000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046270000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046272000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046278000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046279000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046280000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046281000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046282000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046283000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046284000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046289000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046296000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046301000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046304000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046310000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046311000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046312000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046313000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046314000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046322000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046326000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046328000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046334000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046338000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046340000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046343000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046352000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046354000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046356000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046357000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046361000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046363000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046364000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046366000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046367000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046368000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046369000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046374000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046376000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046377000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046380000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046383000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046390000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046397000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046401000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046406000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046407000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046423000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046426000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046429000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046431000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046434000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046438000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046445000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046446000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046451000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046452000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046454000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046455000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046459000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046460000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046462000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046465000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046466000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046469000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046471000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046474000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046475000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046478000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046479000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046481000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046485000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046494000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046495000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046497000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046500000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046501000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046504000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046511000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046512000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046517000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046519000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046524000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046526000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046528000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046531000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046532000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046535000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046536000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046537000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046545000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046546000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046556000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046559000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046560000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046566000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046569000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046570000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046572000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046578000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046579000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046581000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046590000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046592000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046601000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046602000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046604000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046609000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046610000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046613000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046616000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046617000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046619000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046621000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046624000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046625000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046626000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046628000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046629000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046633000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046634000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046639000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046641000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046643000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046644000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046653000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046655000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046657000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046660000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046662000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046664000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046665000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046668000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046670000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046679000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046681000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046683000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046689000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046692000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046702000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046705000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046706000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046718000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046720000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046721000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046723000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046724000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046725000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046728000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046732000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046737000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046748000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046752000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046754000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
1000000046758000000,AAPL,1000000.0,1000000.0,{'AAPL': None}
